track_ids,track_names,artists,first_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,mood
2OyaNAq8BcGstyzueloqpE,Too Late To Turn Back Now,['Cornelius Brothers & Sister Rose'],Cornelius Brothers & Sister Rose,0.516,0.73,7,-7.136,1,0.0494,0.344,0.0,0.425,0.907,115.126,audio_features,2OyaNAq8BcGstyzueloqpE,spotify:track:2OyaNAq8BcGstyzueloqpE,https://api.spotify.com/v1/tracks/2OyaNAq8BcGstyzueloqpE,https://api.spotify.com/v1/audio-analysis/2OyaNAq8BcGstyzueloqpE,198693,4,Happy
35w6fQ0Wnuv7aIryRx7gTq,B-A-B-Y,['Carla Thomas'],Carla Thomas,0.74,0.301,8,-11.975,1,0.0467,0.428,0.0,0.0782,0.669,113.61,audio_features,35w6fQ0Wnuv7aIryRx7gTq,spotify:track:35w6fQ0Wnuv7aIryRx7gTq,https://api.spotify.com/v1/tracks/35w6fQ0Wnuv7aIryRx7gTq,https://api.spotify.com/v1/audio-analysis/35w6fQ0Wnuv7aIryRx7gTq,177000,4,Happy
4XsH9zBWPOCdXoH9ZDdS8r,Superfly,['Curtis Mayfield'],Curtis Mayfield,0.784,0.708,2,-9.141,1,0.11,0.457,7.5e-05,0.0913,0.748,120.11,audio_features,4XsH9zBWPOCdXoH9ZDdS8r,spotify:track:4XsH9zBWPOCdXoH9ZDdS8r,https://api.spotify.com/v1/tracks/4XsH9zBWPOCdXoH9ZDdS8r,https://api.spotify.com/v1/audio-analysis/4XsH9zBWPOCdXoH9ZDdS8r,233600,4,Happy
2QOB5UiRKggr2j9uMD3GYK,FREEDOM,['Jon Batiste'],Jon Batiste,0.873,0.651,1,-4.179,1,0.0374,0.0251,0.000107,0.213,0.828,115.002,audio_features,2QOB5UiRKggr2j9uMD3GYK,spotify:track:2QOB5UiRKggr2j9uMD3GYK,https://api.spotify.com/v1/tracks/2QOB5UiRKggr2j9uMD3GYK,https://api.spotify.com/v1/audio-analysis/2QOB5UiRKggr2j9uMD3GYK,178290,4,Happy
4FlYcJnfkeBpowEHJ72Bmt,Rockin' Robin,['Bobby Day'],Bobby Day,0.541,0.608,7,-13.083,1,0.106,0.298,0.0,0.234,0.938,171.992,audio_features,4FlYcJnfkeBpowEHJ72Bmt,spotify:track:4FlYcJnfkeBpowEHJ72Bmt,https://api.spotify.com/v1/tracks/4FlYcJnfkeBpowEHJ72Bmt,https://api.spotify.com/v1/audio-analysis/4FlYcJnfkeBpowEHJ72Bmt,160080,4,Happy
4uCbetXW9LStYPUjCpBVp9,Son of a Preacher Man,['Aretha Franklin'],Aretha Franklin,0.474,0.473,2,-11.454,1,0.0601,0.545,1.25e-06,0.0356,0.561,77.583,audio_features,4uCbetXW9LStYPUjCpBVp9,spotify:track:4uCbetXW9LStYPUjCpBVp9,https://api.spotify.com/v1/tracks/4uCbetXW9LStYPUjCpBVp9,https://api.spotify.com/v1/audio-analysis/4uCbetXW9LStYPUjCpBVp9,199267,4,Happy
7KMILVTQdVS4zQ8ilTcpRO,Theme From Shaft - Remastered 2009,['Isaac Hayes'],Isaac Hayes,0.487,0.716,9,-17.689,0,0.0463,0.233,0.00445,0.113,0.819,120.795,audio_features,7KMILVTQdVS4zQ8ilTcpRO,spotify:track:7KMILVTQdVS4zQ8ilTcpRO,https://api.spotify.com/v1/tracks/7KMILVTQdVS4zQ8ilTcpRO,https://api.spotify.com/v1/audio-analysis/7KMILVTQdVS4zQ8ilTcpRO,279200,4,Happy
1MQWtVcs0PKsY4PA6ZvLiy,Dance to the Music,['Sly & The Family Stone'],Sly & The Family Stone,0.703,0.529,7,-11.112,1,0.1,0.0168,0.00057,0.911,0.772,128.059,audio_features,1MQWtVcs0PKsY4PA6ZvLiy,spotify:track:1MQWtVcs0PKsY4PA6ZvLiy,https://api.spotify.com/v1/tracks/1MQWtVcs0PKsY4PA6ZvLiy,https://api.spotify.com/v1/audio-analysis/1MQWtVcs0PKsY4PA6ZvLiy,179427,4,Happy
3zYQ1KXzqBWRsxIqdVMoYF,Need Your Love,['Curtis Harding'],Curtis Harding,0.713,0.8,7,-5.938,0,0.0349,0.0491,7.96e-05,0.0921,0.814,139.942,audio_features,3zYQ1KXzqBWRsxIqdVMoYF,spotify:track:3zYQ1KXzqBWRsxIqdVMoYF,https://api.spotify.com/v1/tracks/3zYQ1KXzqBWRsxIqdVMoYF,https://api.spotify.com/v1/audio-analysis/3zYQ1KXzqBWRsxIqdVMoYF,177200,4,Happy
01gDLZsi0j5fWC28FLPNO8,Move on Up - Extended Version,['Curtis Mayfield'],Curtis Mayfield,0.584,0.975,11,-6.534,0,0.0651,0.141,0.501,0.101,0.876,138.341,audio_features,01gDLZsi0j5fWC28FLPNO8,spotify:track:01gDLZsi0j5fWC28FLPNO8,https://api.spotify.com/v1/tracks/01gDLZsi0j5fWC28FLPNO8,https://api.spotify.com/v1/audio-analysis/01gDLZsi0j5fWC28FLPNO8,535333,4,Happy
6igsoAR6Co9u7Rq3U7mlOD,Hollywood Swinging,['Kool & The Gang'],Kool & The Gang,0.623,0.824,6,-8.971,0,0.0479,0.0195,0.13,0.0491,0.574,111.356,audio_features,6igsoAR6Co9u7Rq3U7mlOD,spotify:track:6igsoAR6Co9u7Rq3U7mlOD,https://api.spotify.com/v1/tracks/6igsoAR6Co9u7Rq3U7mlOD,https://api.spotify.com/v1/audio-analysis/6igsoAR6Co9u7Rq3U7mlOD,279933,4,Happy
0FdvQVBKMN5Vc2SiN7bU0Z,Illusions,['Jalen Ngonda'],Jalen Ngonda,0.415,0.829,9,-4.672,1,0.0332,0.0941,0.00082,0.793,0.762,192.033,audio_features,0FdvQVBKMN5Vc2SiN7bU0Z,spotify:track:0FdvQVBKMN5Vc2SiN7bU0Z,https://api.spotify.com/v1/tracks/0FdvQVBKMN5Vc2SiN7bU0Z,https://api.spotify.com/v1/audio-analysis/0FdvQVBKMN5Vc2SiN7bU0Z,216574,4,Happy
3tSi6iFO9yLGIYIqMEgjC9,I Want You Back,['The Jackson 5'],The Jackson 5,0.67,0.584,8,-8.325,1,0.034,0.436,0.006,0.178,0.944,98.185,audio_features,3tSi6iFO9yLGIYIqMEgjC9,spotify:track:3tSi6iFO9yLGIYIqMEgjC9,https://api.spotify.com/v1/tracks/3tSi6iFO9yLGIYIqMEgjC9,https://api.spotify.com/v1/audio-analysis/3tSi6iFO9yLGIYIqMEgjC9,179227,4,Happy
7F1eoVZd2ySSJ70iP3PN1m,I Get The Sweetest Feeling,['Jackie Wilson'],Jackie Wilson,0.684,0.482,5,-9.234,1,0.0371,0.778,0.000351,0.148,0.749,123.532,audio_features,7F1eoVZd2ySSJ70iP3PN1m,spotify:track:7F1eoVZd2ySSJ70iP3PN1m,https://api.spotify.com/v1/tracks/7F1eoVZd2ySSJ70iP3PN1m,https://api.spotify.com/v1/audio-analysis/7F1eoVZd2ySSJ70iP3PN1m,178373,4,Happy
5NelxeQ8Yd4ytdhdGog8c5,(You) Got What I Need,['Freddie Scott'],Freddie Scott,0.408,0.518,0,-10.842,1,0.0743,0.534,0.0,0.134,0.805,186.947,audio_features,5NelxeQ8Yd4ytdhdGog8c5,spotify:track:5NelxeQ8Yd4ytdhdGog8c5,https://api.spotify.com/v1/tracks/5NelxeQ8Yd4ytdhdGog8c5,https://api.spotify.com/v1/audio-analysis/5NelxeQ8Yd4ytdhdGog8c5,179333,4,Happy
5usNPz6U1acDrkUYekGYDY,Then He Kissed Me,['The Crystals'],The Crystals,0.44,0.682,4,-7.416,1,0.0373,0.681,3.33e-05,0.207,0.626,135.917,audio_features,5usNPz6U1acDrkUYekGYDY,spotify:track:5usNPz6U1acDrkUYekGYDY,https://api.spotify.com/v1/tracks/5usNPz6U1acDrkUYekGYDY,https://api.spotify.com/v1/audio-analysis/5usNPz6U1acDrkUYekGYDY,158853,4,Happy
7N3UAu6FkwdBg9J7OONBBP,Jimmy Mack,['Martha Reeves & The Vandellas'],Martha Reeves & The Vandellas,0.701,0.517,2,-7.951,1,0.0357,0.765,0.0,0.385,0.688,127.401,audio_features,7N3UAu6FkwdBg9J7OONBBP,spotify:track:7N3UAu6FkwdBg9J7OONBBP,https://api.spotify.com/v1/tracks/7N3UAu6FkwdBg9J7OONBBP,https://api.spotify.com/v1/audio-analysis/7N3UAu6FkwdBg9J7OONBBP,163733,4,Happy
74iQ3gahRTOGc19bYadBE3,Thank You (Falettinme Be Mice Elf Agin) - Single Version,['Sly & The Family Stone'],Sly & The Family Stone,0.9,0.709,9,-12.683,1,0.0636,0.296,0.00047,0.0863,0.897,105.822,audio_features,74iQ3gahRTOGc19bYadBE3,spotify:track:74iQ3gahRTOGc19bYadBE3,https://api.spotify.com/v1/tracks/74iQ3gahRTOGc19bYadBE3,https://api.spotify.com/v1/audio-analysis/74iQ3gahRTOGc19bYadBE3,291320,4,Happy
0NnyYBnyStcNKDu7PejLPF,Love the One You're With,['The Isley Brothers'],The Isley Brothers,0.75,0.78,4,-7.861,1,0.036,0.367,2.67e-06,0.153,0.738,94.864,audio_features,0NnyYBnyStcNKDu7PejLPF,spotify:track:0NnyYBnyStcNKDu7PejLPF,https://api.spotify.com/v1/tracks/0NnyYBnyStcNKDu7PejLPF,https://api.spotify.com/v1/audio-analysis/0NnyYBnyStcNKDu7PejLPF,223520,4,Happy
26fSgIa539TCK3KV76chHU,Needle In A Haystack,['The Velvelettes'],The Velvelettes,0.699,0.756,0,-3.617,1,0.0292,0.565,2.89e-06,0.106,0.74,77.52,audio_features,26fSgIa539TCK3KV76chHU,spotify:track:26fSgIa539TCK3KV76chHU,https://api.spotify.com/v1/tracks/26fSgIa539TCK3KV76chHU,https://api.spotify.com/v1/audio-analysis/26fSgIa539TCK3KV76chHU,149867,4,Happy
7fp41IDi1dqARoX0Nuvz5O,The Oogum Boogum Song,['Brenton Wood'],Brenton Wood,0.885,0.64,7,-5.305,1,0.0431,0.765,0.0,0.247,0.851,112.658,audio_features,7fp41IDi1dqARoX0Nuvz5O,spotify:track:7fp41IDi1dqARoX0Nuvz5O,https://api.spotify.com/v1/tracks/7fp41IDi1dqARoX0Nuvz5O,https://api.spotify.com/v1/audio-analysis/7fp41IDi1dqARoX0Nuvz5O,153413,4,Happy
6KNV6L3b7beomEUnzWgw0X,Ride or Die,"['Durand Jones & The Indications', 'Aaron Frazer']",Durand Jones & The Indications,0.607,0.629,2,-10.509,1,0.0406,0.375,0.0806,0.0844,0.688,101.974,audio_features,6KNV6L3b7beomEUnzWgw0X,spotify:track:6KNV6L3b7beomEUnzWgw0X,https://api.spotify.com/v1/tracks/6KNV6L3b7beomEUnzWgw0X,https://api.spotify.com/v1/audio-analysis/6KNV6L3b7beomEUnzWgw0X,254722,4,Happy
01gwPP2h3ajRnqiIphUtR7,ABC,['The Jackson 5'],The Jackson 5,0.722,0.804,8,-7.84,1,0.0393,0.426,0.000504,0.108,0.961,93.65,audio_features,01gwPP2h3ajRnqiIphUtR7,spotify:track:01gwPP2h3ajRnqiIphUtR7,https://api.spotify.com/v1/tracks/01gwPP2h3ajRnqiIphUtR7,https://api.spotify.com/v1/audio-analysis/01gwPP2h3ajRnqiIphUtR7,177427,4,Happy
4NL8D4RQsC6ux6eI3m3Lg5,Everybody Needs Somebody to Love,['Solomon Burke'],Solomon Burke,0.629,0.543,8,-9.185,1,0.045,0.145,0.0,0.116,0.858,75.519,audio_features,4NL8D4RQsC6ux6eI3m3Lg5,spotify:track:4NL8D4RQsC6ux6eI3m3Lg5,https://api.spotify.com/v1/tracks/4NL8D4RQsC6ux6eI3m3Lg5,https://api.spotify.com/v1/audio-analysis/4NL8D4RQsC6ux6eI3m3Lg5,166067,4,Happy
5wJcMwXuy1x6EatowWOxha,Dancing In The Street,['Martha Reeves & The Vandellas'],Martha Reeves & The Vandellas,0.601,0.828,11,-5.268,0,0.0453,0.108,2.35e-06,0.106,0.618,125.945,audio_features,5wJcMwXuy1x6EatowWOxha,spotify:track:5wJcMwXuy1x6EatowWOxha,https://api.spotify.com/v1/tracks/5wJcMwXuy1x6EatowWOxha,https://api.spotify.com/v1/audio-analysis/5wJcMwXuy1x6EatowWOxha,159000,4,Happy
3AW8RH8wosGLxd6ZojTGBe,Hard to Handle,['Otis Redding'],Otis Redding,0.666,0.549,10,-8.672,1,0.0616,0.573,1.84e-06,0.122,0.961,95.552,audio_features,3AW8RH8wosGLxd6ZojTGBe,spotify:track:3AW8RH8wosGLxd6ZojTGBe,https://api.spotify.com/v1/tracks/3AW8RH8wosGLxd6ZojTGBe,https://api.spotify.com/v1/audio-analysis/3AW8RH8wosGLxd6ZojTGBe,141000,4,Happy
6iNHWlOLt4NuDi9iSvtznO,Ladies,"['Lee Fields & The Expressions', 'Lee Fields']",Lee Fields & The Expressions,0.48,0.751,1,-5.702,0,0.0383,0.188,1.69e-05,0.163,0.789,177.371,audio_features,6iNHWlOLt4NuDi9iSvtznO,spotify:track:6iNHWlOLt4NuDi9iSvtznO,https://api.spotify.com/v1/tracks/6iNHWlOLt4NuDi9iSvtznO,https://api.spotify.com/v1/audio-analysis/6iNHWlOLt4NuDi9iSvtznO,257387,4,Happy
7b8s4Z0abQQ4x4jpct4GjR,Cissy Strut,['The Meters'],The Meters,0.521,0.799,0,-11.993,1,0.097,0.106,0.732,0.332,0.709,175.921,audio_features,7b8s4Z0abQQ4x4jpct4GjR,spotify:track:7b8s4Z0abQQ4x4jpct4GjR,https://api.spotify.com/v1/tracks/7b8s4Z0abQQ4x4jpct4GjR,https://api.spotify.com/v1/audio-analysis/7b8s4Z0abQQ4x4jpct4GjR,185227,4,Happy
2oezpnnea1VXHpJEbqnBhw,It's Your Thing,['The Isley Brothers'],The Isley Brothers,0.378,0.682,10,-10.228,1,0.124,0.0777,2.83e-06,0.0573,0.89,185.273,audio_features,2oezpnnea1VXHpJEbqnBhw,spotify:track:2oezpnnea1VXHpJEbqnBhw,https://api.spotify.com/v1/tracks/2oezpnnea1VXHpJEbqnBhw,https://api.spotify.com/v1/audio-analysis/2oezpnnea1VXHpJEbqnBhw,166507,4,Happy
5fNDP3NTdE69szQHUl4fFr,Please Mr. Postman,['The Marvelettes'],The Marvelettes,0.781,0.837,2,-5.245,1,0.0325,0.711,6.69e-06,0.0565,0.961,120.586,audio_features,5fNDP3NTdE69szQHUl4fFr,spotify:track:5fNDP3NTdE69szQHUl4fFr,https://api.spotify.com/v1/tracks/5fNDP3NTdE69szQHUl4fFr,https://api.spotify.com/v1/audio-analysis/5fNDP3NTdE69szQHUl4fFr,149400,4,Happy
3JdToGxgvH9SnO1a605Ztr,"Up, Up and Away",['The 5th Dimension'],The 5th Dimension,0.393,0.362,7,-14.601,0,0.0305,0.599,0.0,0.333,0.515,107.743,audio_features,3JdToGxgvH9SnO1a605Ztr,spotify:track:3JdToGxgvH9SnO1a605Ztr,https://api.spotify.com/v1/tracks/3JdToGxgvH9SnO1a605Ztr,https://api.spotify.com/v1/audio-analysis/3JdToGxgvH9SnO1a605Ztr,163347,5,Happy
7mRak6wBx9OGKXr3zStoHW,Mustang Sally,['Wilson Pickett'],Wilson Pickett,0.76,0.522,0,-8.088,1,0.0348,0.0906,3.36e-06,0.174,0.551,109.741,audio_features,7mRak6wBx9OGKXr3zStoHW,spotify:track:7mRak6wBx9OGKXr3zStoHW,https://api.spotify.com/v1/tracks/7mRak6wBx9OGKXr3zStoHW,https://api.spotify.com/v1/audio-analysis/7mRak6wBx9OGKXr3zStoHW,187827,4,Happy
7t7VTdIZS01AfR2w2SHb17,Good To You,['Jonny P'],Jonny P,0.789,0.38,1,-10.662,1,0.0362,0.358,0.0207,0.0928,0.702,92.028,audio_features,7t7VTdIZS01AfR2w2SHb17,spotify:track:7t7VTdIZS01AfR2w2SHb17,https://api.spotify.com/v1/tracks/7t7VTdIZS01AfR2w2SHb17,https://api.spotify.com/v1/audio-analysis/7t7VTdIZS01AfR2w2SHb17,158855,4,Happy
6IpxLzChgCbFSJwso2Q84D,Time Is On My Side,['Irma Thomas'],Irma Thomas,0.518,0.622,0,-8.805,1,0.0349,0.619,0.00992,0.513,0.601,95.958,audio_features,6IpxLzChgCbFSJwso2Q84D,spotify:track:6IpxLzChgCbFSJwso2Q84D,https://api.spotify.com/v1/tracks/6IpxLzChgCbFSJwso2Q84D,https://api.spotify.com/v1/audio-analysis/6IpxLzChgCbFSJwso2Q84D,172667,4,Happy
2WVz9Mtp3E8HCblGiu3nCv,Use Me,['Bill Withers'],Bill Withers,0.748,0.638,11,-12.028,0,0.0537,0.0474,0.0014,0.0751,0.961,154.709,audio_features,2WVz9Mtp3E8HCblGiu3nCv,spotify:track:2WVz9Mtp3E8HCblGiu3nCv,https://api.spotify.com/v1/tracks/2WVz9Mtp3E8HCblGiu3nCv,https://api.spotify.com/v1/audio-analysis/2WVz9Mtp3E8HCblGiu3nCv,228507,4,Happy
0gtTfaz5zzbJA28Ypu7k0W,Groove Me,['King Floyd'],King Floyd,0.913,0.481,11,-8.459,1,0.0998,0.392,7.48e-05,0.0279,0.878,103.62,audio_features,0gtTfaz5zzbJA28Ypu7k0W,spotify:track:0gtTfaz5zzbJA28Ypu7k0W,https://api.spotify.com/v1/tracks/0gtTfaz5zzbJA28Ypu7k0W,https://api.spotify.com/v1/audio-analysis/0gtTfaz5zzbJA28Ypu7k0W,184467,4,Happy
1emxi7e5EWFsJmwSKTuUDH,Honey Dove,"['Lee Fields & The Expressions', 'Lee Fields']",Lee Fields & The Expressions,0.487,0.497,4,-5.776,0,0.064,0.124,0.167,0.109,0.195,160.317,audio_features,1emxi7e5EWFsJmwSKTuUDH,spotify:track:1emxi7e5EWFsJmwSKTuUDH,https://api.spotify.com/v1/tracks/1emxi7e5EWFsJmwSKTuUDH,https://api.spotify.com/v1/audio-analysis/1emxi7e5EWFsJmwSKTuUDH,246573,4,Happy
7gyDV6Y7GmHqQS4KnzI5Zk,Are You Ready to Love Me?,['The War And Treaty'],The War And Treaty,0.533,0.776,8,-7.092,1,0.0847,0.151,8.65e-05,0.13,0.697,90.061,audio_features,7gyDV6Y7GmHqQS4KnzI5Zk,spotify:track:7gyDV6Y7GmHqQS4KnzI5Zk,https://api.spotify.com/v1/tracks/7gyDV6Y7GmHqQS4KnzI5Zk,https://api.spotify.com/v1/audio-analysis/7gyDV6Y7GmHqQS4KnzI5Zk,214187,4,Happy
0PpamSdfQzIAvj5OB9Bz54,Reach Out I'll Be There - Single Version / Mono,['Four Tops'],Four Tops,0.62,0.762,3,-4.916,0,0.0311,0.0615,0.0,0.289,0.718,119.536,audio_features,0PpamSdfQzIAvj5OB9Bz54,spotify:track:0PpamSdfQzIAvj5OB9Bz54,https://api.spotify.com/v1/tracks/0PpamSdfQzIAvj5OB9Bz54,https://api.spotify.com/v1/audio-analysis/0PpamSdfQzIAvj5OB9Bz54,182467,4,Happy
4ZKGarvWsSOruOaw40cFNz,Love That Girl,['Raphael Saadiq'],Raphael Saadiq,0.71,0.674,1,-5.393,1,0.0352,0.0136,1.73e-05,0.0366,0.7,124.033,audio_features,4ZKGarvWsSOruOaw40cFNz,spotify:track:4ZKGarvWsSOruOaw40cFNz,https://api.spotify.com/v1/tracks/4ZKGarvWsSOruOaw40cFNz,https://api.spotify.com/v1/audio-analysis/4ZKGarvWsSOruOaw40cFNz,184413,4,Happy
19jo0UT2vqD4pNVfIqTy4R,River Deep - Mountain High,['Ike & Tina Turner'],Ike & Tina Turner,0.621,0.972,8,-3.791,1,0.0724,0.472,0.000585,0.195,0.866,155.113,audio_features,19jo0UT2vqD4pNVfIqTy4R,spotify:track:19jo0UT2vqD4pNVfIqTy4R,https://api.spotify.com/v1/tracks/19jo0UT2vqD4pNVfIqTy4R,https://api.spotify.com/v1/audio-analysis/19jo0UT2vqD4pNVfIqTy4R,244160,4,Happy
1Q6n0mQqqOCXsUGGKxQmrV,Adonis - Feat. KIRBY,"['Adi Oasis', 'KIRBY']",Adi Oasis,0.491,0.725,6,-4.915,0,0.11,0.0491,1.91e-05,0.176,0.761,168.144,audio_features,1Q6n0mQqqOCXsUGGKxQmrV,spotify:track:1Q6n0mQqqOCXsUGGKxQmrV,https://api.spotify.com/v1/tracks/1Q6n0mQqqOCXsUGGKxQmrV,https://api.spotify.com/v1/audio-analysis/1Q6n0mQqqOCXsUGGKxQmrV,219147,4,Happy
0AECVMjxepWdsjDb49JFRd,Tell Me Something Good,"['Rufus', 'Chaka Khan']",Rufus,0.723,0.404,1,-9.184,1,0.23,0.653,0.0,0.116,0.796,73.983,audio_features,0AECVMjxepWdsjDb49JFRd,spotify:track:0AECVMjxepWdsjDb49JFRd,https://api.spotify.com/v1/tracks/0AECVMjxepWdsjDb49JFRd,https://api.spotify.com/v1/audio-analysis/0AECVMjxepWdsjDb49JFRd,280040,4,Happy
4sLYSy4ELZjFq0LbPDj6nh,My Way,['Charlotte Day Wilson'],Charlotte Day Wilson,0.767,0.491,1,-6.63,1,0.0517,0.66,0.029,0.208,0.385,113.014,audio_features,4sLYSy4ELZjFq0LbPDj6nh,spotify:track:4sLYSy4ELZjFq0LbPDj6nh,https://api.spotify.com/v1/tracks/4sLYSy4ELZjFq0LbPDj6nh,https://api.spotify.com/v1/audio-analysis/4sLYSy4ELZjFq0LbPDj6nh,209371,4,Happy
5SqHQPdRnsypIJEJNTspWE,Caroline,"['Baby Rose', 'BADBADNOTGOOD', 'Mereba']",Baby Rose,0.51,0.593,7,-9.058,1,0.0347,0.633,0.000831,0.0836,0.417,88.977,audio_features,5SqHQPdRnsypIJEJNTspWE,spotify:track:5SqHQPdRnsypIJEJNTspWE,https://api.spotify.com/v1/tracks/5SqHQPdRnsypIJEJNTspWE,https://api.spotify.com/v1/audio-analysis/5SqHQPdRnsypIJEJNTspWE,246836,4,Happy
2145px2VY14o2Pgr0OIttX,May Ninth,['Khruangbin'],Khruangbin,0.594,0.356,6,-11.191,0,0.0378,0.342,0.854,0.148,0.544,80.839,audio_features,2145px2VY14o2Pgr0OIttX,spotify:track:2145px2VY14o2Pgr0OIttX,https://api.spotify.com/v1/tracks/2145px2VY14o2Pgr0OIttX,https://api.spotify.com/v1/audio-analysis/2145px2VY14o2Pgr0OIttX,192144,4,Happy
3BeaiIXko9QV8689eWB6yd,Stockholmsvy,"['Hannes', 'waterbaby']",Hannes,0.741,0.389,1,-10.971,1,0.0615,0.462,0.532,0.103,0.742,90.01,audio_features,3BeaiIXko9QV8689eWB6yd,spotify:track:3BeaiIXko9QV8689eWB6yd,https://api.spotify.com/v1/tracks/3BeaiIXko9QV8689eWB6yd,https://api.spotify.com/v1/audio-analysis/3BeaiIXko9QV8689eWB6yd,161397,4,Happy
7wnj1zRcZVlPNJ58shwl7h,Can I Call You Rose?,['Thee Sacred Souls'],Thee Sacred Souls,0.302,0.4,0,-8.212,0,0.0364,0.719,0.000621,0.172,0.421,180.852,audio_features,7wnj1zRcZVlPNJ58shwl7h,spotify:track:7wnj1zRcZVlPNJ58shwl7h,https://api.spotify.com/v1/tracks/7wnj1zRcZVlPNJ58shwl7h,https://api.spotify.com/v1/audio-analysis/7wnj1zRcZVlPNJ58shwl7h,190547,3,Happy
45EMmryo2aQRD7HMDHlVzj,effort in,['Nina Cobham'],Nina Cobham,0.476,0.364,1,-9.905,0,0.0813,0.898,0.0852,0.1,0.155,146.133,audio_features,45EMmryo2aQRD7HMDHlVzj,spotify:track:45EMmryo2aQRD7HMDHlVzj,https://api.spotify.com/v1/tracks/45EMmryo2aQRD7HMDHlVzj,https://api.spotify.com/v1/audio-analysis/45EMmryo2aQRD7HMDHlVzj,145911,4,Happy
3XagHd6dQ24vSujx0ADqXK,Blood Milk Moon,['Hermanos Gutiérrez'],Hermanos Gutiérrez,0.683,0.472,2,-10.75,0,0.0289,0.747,0.925,0.121,0.615,111.778,audio_features,3XagHd6dQ24vSujx0ADqXK,spotify:track:3XagHd6dQ24vSujx0ADqXK,https://api.spotify.com/v1/tracks/3XagHd6dQ24vSujx0ADqXK,https://api.spotify.com/v1/audio-analysis/3XagHd6dQ24vSujx0ADqXK,177853,4,Happy
4J2iXXCHLyyuRTS6rieF0t,Life Is,['Jessica Pratt'],Jessica Pratt,0.675,0.337,2,-11.926,1,0.0256,0.749,0.00596,0.0639,0.378,103.988,audio_features,4J2iXXCHLyyuRTS6rieF0t,spotify:track:4J2iXXCHLyyuRTS6rieF0t,https://api.spotify.com/v1/tracks/4J2iXXCHLyyuRTS6rieF0t,https://api.spotify.com/v1/audio-analysis/4J2iXXCHLyyuRTS6rieF0t,188293,4,Happy
5MXegzzvDfUSfwpf8a0FCq,Only One,['Cassandra Jenkins'],Cassandra Jenkins,0.585,0.519,9,-10.159,1,0.0388,0.612,0.15,0.088,0.486,78.01,audio_features,5MXegzzvDfUSfwpf8a0FCq,spotify:track:5MXegzzvDfUSfwpf8a0FCq,https://api.spotify.com/v1/tracks/5MXegzzvDfUSfwpf8a0FCq,https://api.spotify.com/v1/audio-analysis/5MXegzzvDfUSfwpf8a0FCq,189093,4,Happy
4TwFXylgQheM8AUgY00G7C,Low Sun,['Hermanos Gutiérrez'],Hermanos Gutiérrez,0.61,0.478,4,-11.118,0,0.0328,0.88,0.906,0.108,0.484,97.736,audio_features,4TwFXylgQheM8AUgY00G7C,spotify:track:4TwFXylgQheM8AUgY00G7C,https://api.spotify.com/v1/tracks/4TwFXylgQheM8AUgY00G7C,https://api.spotify.com/v1/audio-analysis/4TwFXylgQheM8AUgY00G7C,188396,3,Happy
3ScfduFQvLS1zsqnxZkazU,canine teeth,"['Orchid Mantis', 'Fog Lake']",Orchid Mantis,0.506,0.546,11,-11.324,1,0.109,0.881,0.892,0.393,0.627,149.963,audio_features,3ScfduFQvLS1zsqnxZkazU,spotify:track:3ScfduFQvLS1zsqnxZkazU,https://api.spotify.com/v1/tracks/3ScfduFQvLS1zsqnxZkazU,https://api.spotify.com/v1/audio-analysis/3ScfduFQvLS1zsqnxZkazU,80000,4,Happy
3gNmgzx1vOFcsA5UmIULgn,Chamber Of Reflection - live stream 5/19/23,['Rich'],Rich,0.275,0.0784,2,-13.904,0,0.0379,0.968,6.55e-05,0.101,0.225,63.211,audio_features,3gNmgzx1vOFcsA5UmIULgn,spotify:track:3gNmgzx1vOFcsA5UmIULgn,https://api.spotify.com/v1/tracks/3gNmgzx1vOFcsA5UmIULgn,https://api.spotify.com/v1/audio-analysis/3gNmgzx1vOFcsA5UmIULgn,153429,4,Happy
0Hz3Bf0SjlKlqYvIwH9a70,Holiday House,['Beach House'],Beach House,0.404,0.669,0,-7.56,1,0.0282,0.481,0.95,0.0963,0.0961,133.833,audio_features,0Hz3Bf0SjlKlqYvIwH9a70,spotify:track:0Hz3Bf0SjlKlqYvIwH9a70,https://api.spotify.com/v1/tracks/0Hz3Bf0SjlKlqYvIwH9a70,https://api.spotify.com/v1/audio-analysis/0Hz3Bf0SjlKlqYvIwH9a70,306107,4,Happy
6mR8WKU0eHUrhn8SvJAsqa,Bubba,['Hovvdy'],Hovvdy,0.643,0.529,0,-12.087,1,0.032,0.94,0.0325,0.101,0.351,115.054,audio_features,6mR8WKU0eHUrhn8SvJAsqa,spotify:track:6mR8WKU0eHUrhn8SvJAsqa,https://api.spotify.com/v1/tracks/6mR8WKU0eHUrhn8SvJAsqa,https://api.spotify.com/v1/audio-analysis/6mR8WKU0eHUrhn8SvJAsqa,189074,3,Happy
